"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009189439697","","Business Data Scientist, Google Customer Solutions","Google","Bengaluru","","2024-03-16","","","","",False,"","### **Minimum qualifications:**

* 3 years of experience in data and analytics.
* Experience in SQL, Python, data engineering, data analysis, or a related field.
* Experience with data curation, ETL and integration technologies, and techniques along with supervised and unsupervised learning (e.g., time series forecasting, clustering, classification), or Big Data techniques (e.g., Spark, Pig, Hive).

  

### **Preferred qualifications:**

* Master's degree in a quantitative discipline (e.g., Statistics, Computer Science, Math, Engineering) or equivalent practical experience.
* Experience in a researching role in the software, internet, media, or telecommunication industries.

**About the job**
-----------------


Google Customer Solutions Ads Finance Team provides a wide range of services including helping sales managers understand what drives their business and how to make priority allocation decisions based on data, forecasting, business growth, Profit and Loss management, ROI evaluations, financial modeling, and data analysis. The team also helps make priority allocation decisions based on data and partnership throughout Google working with the business growth as well as the sales and product teams to coordinate agendas and find out new product features. You will provide key operational and strategic support on go-to-market and investment strategies, lifetime value of users, and a variety of other business intelligence initiatives.  

  



The name Google came from ""googol,"" a mathematical term for the number 1 followed by 100 zeros. And nobody at Google loves big numbers like the Finance team when providing in depth analysis on all manner of strategic decisions across Google products. From developing forward-thinking analysis to generating management reports to scaling our automated financial processes, the Finance organization is an important partner and advisor to the business.

**Responsibilities**
--------------------

* Build scalable data pipelines, integrated datasets, and insightful visualizations.
* Own, drive, and deliver multiple analytical or infrastructure work-streams.
* Work with Engineering and Business Intelligence partners to help drive the development of Google’s data analytics infrastructure, data integration, reporting, Machine Learning, and analytics platforms.
* Work with multiple business partners and project stakeholders to achieve project goals.
* Contribute to the development of the team’s tools, skills, culture, and impact for GCS.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.","https://www.glassdoor.co.in/Overview/W-EI_IE9079.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009188456402","","Data Scientist (m/f/d)","Codepan GmbH","","","2024-03-16","yearly",3000000.0,3500000.0,"INR",True,"","As part of our dynamic AI team, you'll be diving deep into the world of advanced natural language processing and machine learning technologies. Your role centers around enhancing, developing, and deploying Large Language Models (LLMs) and Retrieval-Augmented Generation (RAG) models, along with exploring the innovative applications of LangChain. You'll leverage these technologies to drive forward our AI capabilities, crafting solutions that push the boundaries of what's possible in content generation, information retrieval, and conversational AI.
  
  

Tasks
  
  

* Optimize existing language models for generative AI tasks, focusing on enhancing their application across various platforms.
* Work in tandem with product teams to seamlessly integrate cutting-edge AI technologies, upholding the highest quality standards in product execution.
* Fine-tune and deploy LLMs, ensuring they are meticulously adjusted and ready for release.
* Engage in ongoing research and application of new methodologies to bolster the efficiency and output quality of our LLM operations.
* Design and develop LLMs dedicated to a range of content generation tasks, pushing the boundaries of AI's creative capabilities.
* Collaborate with fellow specialists to share insights, findings, and successes, fostering a culture of knowledge exchange and innovation.
* Keep up-to-date of the latest trends and breakthroughs in NLP and large language model technology, incorporating novel approaches to refine our models.
* Lead experiments and analyses to fine-tune model designs and hyperparameters, ensuring superior model performance with continuous monitoring using KPIs and metrics.


Requirements
  
  

* Possess a Bachelor’s or Master’s degree in Engineering, Computer Science, Machine Learning, Statistics, Applied Mathematics, or related fields, with a strong preference for candidates with Ph.D. experience.
* Have a minimum of 4 years of experience in data science roles focused on large language models, including at least 2 years dedicated to developing deep-learning models.
* Showcase proven expertise in working with deep learning frameworks and LLMs, with a strong foundation in prompt engineering, tokenization, embeddings, model optimization, and deployment strategies.
* Demonstrate previous involvement in creating user-centric products leveraging ML/AI technologies, with a good understanding of predictive modeling, meta-learning, and transfer learning.
* Exhibit strong analytical skills with the ability to manage large datasets and apply various deep learning architectures effectively.


Join us to contribute to cutting-edge projects in AI and analytics, leveraging your expertise to create impactful data solutions.
  
  

**Salary:** 30L - 35L, remote job in India","https://www.glassdoor.co.in/Overview/W-EI_IE2520095.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009189017888","","Data Analyst","Hyqoo","","","2024-03-16","","","","",True,"","We are looking for a Digital Solutions Data Scientist/ Analyst. The Johnson & Johnson Medical Device Companies include a robust portfolio of medical devices including products used in endoscopic surgery, sutures and wound closure, hernia repair, ablation, electrophysiology, sterilization etc.



The Digital Solutions Data Scientist/Analyst will collaborate with a team of engineers, statisticians, data analysts, data scientists, medical and quality professionals in support of data analytics projects.



Under general supervision, the Digital Solutions Data Analyst will have responsibility for:


* Developing scripts (using R, Python, VBA, etc.) to perform and automate data analysis of large and complex datasets (e.g. data wrangling, text mining, statistical analytics, etc.);
* Creating visualizations and presentations to provide insights into different types of data for technical and lay audiences;
* Creating RShiny application (UI and server) with input/output based on user requirements;
* Ensuring data analysis and results are accurate logically sound;


 **Qualifications**


* A minimum of a Bachelor of Science degree in a technical field (e.g:, Mathematics, Biostatistics, Engineering, Chemistry, Biology, Economics, Public Health, Statistics, Data Science etc.) is required.


* Expertise in R programming language for automation, data wrangling/analytics, text mining, Shiny application, etc., is required.


* Ability to work proactively and efficiently with general or limited supervision is required.


* Strong quantitative and critical thinking skills are required.


* Proficiency with source code management tools and ticket management systems such as git, bitbucket, and Jira is desired. Experience in software testing/validation (e.g. unit test development) is preferred.


* Experience with relational database is strongly preferred.


* Experience with JDE/SAP systems/databases is preferred.


* Ability to write and communicate in a professional manner, including generating and presenting well-written reports and presentations is required. Ability to effectively prioritize and manage multiple activities and responsibilities is required.","https://www.glassdoor.co.in/Overview/W-EI_IE3283253.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009188025727","","Data Scientist","padmasai finance pvt ltd","India","","2024-03-15","monthly",60000.0,80000.0,"INR",False,"","We are looking for an experienced SR.Data Scientist to join our technology teams. If you have excellent software design and programming skills and a passion for developing applications or improving existing ones.

**Responsibilities:**

Develop and implement new software programs

Maintain and improve the performance of existing software

Clearly and regularly communicate with management and technical support colleagues

Design and update software database

Test and maintain software products to ensure strong functionality and optimization

Recommend improvements to existing software programs as necessary

**Requirements:**

Bachelor’s Degree in Computer Science required

5+ years’ experience in web and software development

Demonstrated knowledge of web technologies, such as Python (Machine Learning), MySQL developer & JavaScript

Ability to work independently and multi-task effectively

Extensive background in data mining and statistical analysis

Flexible and willing to accept a change in priorities as necessary

Strong attention to detail.

Job Types: Full-time, Permanent

Salary: ₹60,000.00 - ₹80,000.00 per month

Benefits:

* Provident Fund

Schedule:

* Day shift
* Morning shift

Experience:

* Data Scientist: 5 years (Required)

Work Location: In person","","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009187913871","","Data Scientist","Aurigo","India","","2024-03-15","","","","",False,"","About Aurigo

We are America’s leading enterprise SaaS provider helping public sector agencies plan and deliver over $450 billion worth capital infrastructure projects and realize up to 5% in savings. Aurigo performs the entire configuration, implementation, and delivery of its enterprise software solutions. These are multi-million-dollar projects typically spanning 6 months to two years. Our customers include State agencies, Airports, large cities and counties, and major transit authorities who spend anywhere from $15K ARR to $3M ARR on our software subscription plans.

Description:

We are looking for a data engineering manager in our Product Engineering team who will help us to develop data solutions to discover the information hidden in vast amounts of data and help us make smarter decisions to deliver even better products. Your primary focus will be on applying Data Engineering Skills to create and improve Aurigo’s Data Infrastructure for solving business problems. The ideal candidate must have a proven ability to drive business results by building powerful data platforms and apps. You must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. This role also gives you the opportunity to create and mentor a complete data science team

Requirements:
* Strong programming skills in languages such as Python.
* In-depth knowledge of machine learning algorithms, statistical modeling, and data mining techniques.
* Experience with big data technologies and tools (e.g., Spark, Hadoop) is a plus.
* AWS/ Azure cloud experience.
* Experience with deep learning frameworks (e.g., TensorFlow, PyTorch).
* Experience with cloud platforms (e.g., AWS, Azure, Google Cloud).
* Knowledge of natural language processing (NLP) and text analytics.
* NO SQL Database (DynamoDB, Mongo DB, etc.)
* Kafka or any other event streaming knowledge
Competencies","https://www.glassdoor.co.in/Overview/W-EI_IE513337.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009187933620","","Lead Data Scientist","Aventior","","","2024-03-15","yearly",1000000.0,1500000.0,"INR",True,"","**Job Title: Lead Data Scientist**

**Required Experience: 4-5 Years.**

**Job Description:**  
**Position Overview:**  
As the Lead Data Scientist, you will play a pivotal role in driving data-driven decision-making and advancing our organization's analytical capabilities. You will lead a team of data scientists, collaborate with cross-functional teams, and contribute to the development and implementation of advanced analytics solutions. This position requires a strong combination of technical expertise, leadership skills, and business acumen.

**Responsibilities:**

* Team Leadership:
* Lead, mentor, and inspire a team of data scientists, fostering a collaborative and innovative work environment.
* Provide technical guidance, set priorities, and ensure the team's alignment with organizational goals.
* Conduct regular performance assessments and contribute to professional development plans.
* Strategy and Planning:
* Collaborate with stakeholders to understand business objectives and identify opportunities for leveraging data to achieve strategic goals.
* Develop and execute a data science roadmap, ensuring alignment with overall business and technology strategies.
* Stay abreast of industry trends, emerging technologies, and best practices in data science.
* Advanced Analytics:
* Design, develop, and implement advanced machine learning models and algorithms to extract insights and solve complex business problems.
* Drive the exploration and application of new data sources, tools, and techniques to enhance analytical capabilities.
* Collaborate with data engineers to ensure the scalability and efficiency of deployed models.
* Cross-functional Collaboration:
* Collaborate with cross-functional teams, including business analysts, software engineers, and domain experts, to integrate data science solutions into business processes.
* Communicate complex analytical findings to non-technical stakeholders in a clear and actionable manner.
* Data Governance and Quality:
* Establish and enforce data governance standards to ensure the accuracy, reliability, and security of data used for analysis.
* Work with data engineering teams to enhance data quality and integrity throughout the data lifecycle.
* Project Management:
* Oversee the end-to-end execution of data science projects, ensuring timelines, budgets, and deliverables are met.
* Provide regular project updates to stakeholders and manage expectations effectively.

**Qualifications:**

* Master's or Ph.D. in a quantitative field (Computer Science, Statistics, Mathematics, etc.).
* 4+ years of experience in data science, with a proven track record of leading successful projects.
* Strong proficiency in programming languages such as Python and R.
* Expertise in sentiment analysis, NER, and other natural language processing techniques is a must.
* Experience in MLOps, Machine Learning, Statistical Modeling, and Data Visualization.
* Excellent leadership, communication, and interpersonal skills.
* Experience with big data technologies and cloud platforms is a plus.

Job Type: Full-time

Salary: ₹1,000,000.00 - ₹1,500,000.00 per year

Benefits:

* Paid sick time
* Work from home

Schedule:

* Monday to Friday

Experience:

* Data science: 4 years (Required)
* Python: 3 years (Required)
* Lead data scientist: 1 year (Required)
* NLP: 3 years (Required)

Work Location: Remote","","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009187096129","","UX Designer, Core Data UX","Google","Bengaluru","","2024-03-15","","","","",False,"","### **Minimum qualifications:**

* Bachelor's degree in Design, Human-Computer Interaction, Computer Science, a related field, or equivalent practical experience.
* 5 years of experience in User Experience Design, HCI, Interaction, data visualization, or in a similar industry.
* Experience using UX tools (e.g., Figma, Sketch, Framer, etc.).
* Experience collaborating with Engineers, Content Strategists, and Product Managers throughout the design process.

  

### **Preferred qualifications:**

* Experience working across organizational boundaries and collaborating with cross-functional teams.
* Experience designing enterprise, data infrastructure, or high complexity software to design robust enterprise applications.
* Excellent core interaction design skills, knowledge of the user-centered design methodologies, and an understanding of designing for a quality user experience.

**About the job**
-----------------


At Google, we follow a simple but vital premise: ""Focus on the user and all else will follow."" Google’s Interaction Designers take complex tasks and make them intuitive and easy-to-use for billions of people around the globe. Throughout the design process—from creating user flows and wireframes to building user interface mockups and prototypes—you’ll envision how people will experience our products, and bring that vision to life in a way that feels inspired, refined, and even magical.


Google User Experience (UX) is made up of multi-disciplinary teams of UX Designers, Researchers, Writers, Content Strategists, Program Managers, and Engineers: we care deeply about the people who use our products. The UX team plays an integral part in gathering insights about the attitudes, emotions, and behaviors of people who use our products to inspire and inform design. We collaborate closely with each other and with engineering and product management to create industry-leading products that deliver value for the people who use them, and for Google’s businesses.


As an Interaction Designer, you’ll rely on user-centered design methods to craft industry-leading user experiences—from concept to execution. Like all of our UX jobs, you’ll collaborate with your design partners to leverage and evolve the Google design language to build beautiful, innovative, inspired products that people love to use.



Core Data products ensures that Search returns results, Ads are served, and payments run smoothly. Shaping the way data is used across the company, from how it is generated and stored to the way that people interact with it to derive new insights.


The Core team builds the technical foundation behind Google’s flagship products. We are owners and advocates for the underlying design elements, developer platforms, product components, and infrastructure at Google. These are the essential building blocks for excellent, safe, and coherent experiences for our users and drive the pace of innovation for every developer. We look across Google’s products to build central solutions, break down technical barriers and strengthen existing systems. As the Core team, we have a mandate and a unique opportunity to impact important technical decisions across the company.

**Responsibilities**
--------------------

* Present concepts, proposals, and updates to executive stakeholders and translate concepts and interactions into simple, elegant, and coherent designs.
* Manage designs based on customer feedback, tech constraints, and business demands. Partner with and leverage UX research to inform design decisions and validate concepts.
* Create storyboards, service blueprints, wireframes, user flows, mocks, designs, and prototypes to guide design and development.
* Deliver precise, conceptually sound, and visually elegant design specs, working closely with engineers to ensure high quality execution.
* Collaborate with cross-functional partners to understand, define, and explore the problem space.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.","https://www.glassdoor.co.in/Overview/W-EI_IE9079.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009186816757","","Data Science-Application Developer","Accenture","Mumbai","","2024-03-15","","","","",False,"","**Project Role :**  

Application Developer
  
  

**Project Role Description :**  

Design, build and configure applications to meet business process and application requirements.
  
  

**Must have skills :**  

Data Science
  
  

**Good to have skills :**  

NA
  
  

Minimum
  
10 year(s) of experience is required
  
  

**Educational Qualification :**  

Fulltime 15 years and above
  
  

**Key Reponsibilities :**  

**Technical Experience :**  

**Professional Attributes :**  

NA","https://www.glassdoor.co.in/Overview/W-EI_IE4138.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009186803471","","Data Engineer (Python)","Softway solutions","Bengaluru","","2024-03-15","yearly",463000.0,837000.0,"INR",False,"","**WHO ARE WE LOOKING FOR ?**  

Softway is on the lookout for a Data Engineer in Python who is passionate about building products that our customers love. You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company’s vision and strategy.  

We're seeking a Python-savvy Data Engineer with a growing interest in big data technologies to join our dynamic team. You'll use Python to build essential data pipelines, wrangle datasets, and collaborate with our data science team. This is a fantastic opportunity to gain experience with PySpark and other in-demand tools while contributing to our data-driven initiatives.  

Responsibilities* Design and develop Python-based ETL/ELT processes, incorporating PySpark for larger datasets.
* Clean, transform, and prepare data for analysis using Python (Pandas, NumPy) and PySpark.
* Work with structured, semi-structured, and unstructured data from various sources.
* Write SQL queries to effectively interact with relational databases.
* Collaborate with data scientists and analysts to design and implement data solutions.
* Explore and utilize cloud services for data storage and processing on AWS
* Learn and contribute to best practices in data pipeline development and maintenance.

 **Required Skills:*** Strong Python programming fundamentals and knowledge of core data manipulation libraries (Pandas, NumPy).
* Basic understanding of PySpark for distributed data processing.
* Proficiency in SQL for querying and working with relational data.
* Familiarity with data warehousing and ETL/ELT principles.
* Willingness to learn and grow within a collaborative environment.

 **Why Should You Work at Softway?**  

Softway offers a dynamic and collaborative work environment where you'll have the opportunity to work with talented individuals who are passionate about what they do. We provide ample learning opportunities and support career growth without unnecessary struggle. Our culture promotes open communication and values your opinions. We take pride in fostering an ego-less workforce focused on bringing innovative solutions to life. In addition to competitive compensation, we offer flexible work environments, paid time off, gratuity, and great flexibility.  

Join us at Softway and be part of a team that works hard, plays harder, and continuously strives for excellence in everything we do!","https://www.glassdoor.co.in/Overview/W-EI_IE705129.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009188214948","","Senior.Analyst-Data Science","Amex","Gurgaon","","2024-03-15","yearly",228772.0,888772.0,"INR",False,"","**You Lead the Way. We’ve Got Your Back.**



With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities and each other. Here, you’ll learn and grow as we help you create a career journey that’s unique and meaningful to you with benefits, programs, and flexibility that support you personally and professionally.



At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the company’s success. Together, we’ll win as a team, striving to uphold our company values and powerful backing promise to provide the world’s best customer experience every day. And we’ll do it with the utmost integrity, and in an environment where everyone is seen, heard and feels like they belong.



Join Team Amex and let's lead the way together.


**How will you make an impact in this role?**



Model Risk Management Group (MRMG) within Global Risk and Compliance Group, is responsible for the independent risk management of all American Express (AXP) models.



Purpose of the Role:



The successful candidate will be responsible to manage and controls model risk, specifically associated to the next generation Artificial Intelligence or Machine Learning based models. This role will elevate model excellence, strengthen long term shareholder value, and adapt to the changing landscape of both model development innovation, external environment and heightened regulatory expectations.



The specific responsibilities include:


* Conduct independent oversight of enterprise-wide models with a focus on Artificial Intelligence and Machine Learning based models for marketing, credit, fraud or other business/ risk types.
* Conduct gap assessments and establish robust framework to strengthen model risk controls and meet heightened regulatory standards
* Conduct research to explore opportunities to elevate model excellence and drive business impact
* Communicating results to partners, senior leadership and various model committees


Critical Factors to Success:



1.Business Outcomes:


* Effectively challenge the conceptual soundness , theory and approach, purpose/usages of predictive models


* Maximize business returns by institutionalizing efficient and accurate models.


* Innovate modeling techniques and variable creation


* Ensure modeling accuracy and enhance modeling efficiency in existing processes using Machine Learning



2. Leadership Outcomes:


* Put enterprise thinking first, connect the role’s agenda to enterprise priorities and balance the needs of customers, partners, colleagues & shareholders.


* Lead with an external perspective, challenge status quo and bring continuous innovation to our existing offerings


* Demonstrate learning agility, make decisions quickly and with the highest level of integrity


* Lead with a digital mindset and deliver the world’s best customer experiences every day


**Past Experience:**



2-4 years experience in analytics or big data workstreams


**Academic Background:**



MBA, Master’s Degree In Economics, Statistics Or Related Fields From Top Tier Institute


**Functional Skills/Capabilities:**


* Hands-on model development or validation experience.
* Strong Analytical and Relationship and project management skills for driving validation initiatives.
* Experience in applying advanced statistical and/or quantitative techniques to solve business problems is preferred.
* Good Verbal, Written, Interpersonal skills and ability to work effectively in a team environment.
* Willingness to Collaborate with Cross-Functional teams to drive validation and Project Execution.
* Effectively communicating complex Analytical results to Business Partners and Senior Management.
* Flexibility and Adaptability to Work Within tight deadlines and changing priorities.


**Technical Skills/Capabilities:**


* Experience with atleast one of the data manipulation tools such as R, JAVA, SQL and SAS is a must have.
* Data Science/ Machine Learning/ Artificial Intelligence, Expertise in Coding, Supervised and Unsupervised Techniques - active learning, transfer learning, neural models, decision trees, reinforcement learning, graphical models, Gaussian processes, Bayesian models, map reduce techniques, Random Forest, Gradient Boosting, Deep Learning, Text Mining Algorithms


**Behavioral Skills/Capabilities:**



Enterprise Leadership Behaviors


* Set The Agenda: Define What Winning Looks Like, Put Enterprise Thinking First, Lead with an External Perspective


* Bring Others With You: Build the Best Team, Seek & Provide Coaching Feedback, Make Collaboration Essential


* Do It The Right Way: Communicate Frequently, Candidly & Clearly, Make Decisions Quickly & Effectively, Live the Blue Box Values, Great Leadership Demands Courage



We back our colleagues and their loved ones with benefits and programs that support their holistic well-being. That means we prioritize their physical, financial, and mental health through each stage of life. Benefits include:

* Competitive base salaries
* Bonus incentives
* Support for financial-well-being and retirement
* Comprehensive medical, dental, vision, life insurance, and disability benefits (depending on location)
* Flexible working model with hybrid, onsite or virtual arrangements depending on role and business need
* Generous paid parental leave policies (depending on your location)
* Free access to global on-site wellness centers staffed with nurses and doctors (depending on location)
* Free and confidential counseling support through our Healthy Minds program
* Career development and training opportunities


American Express is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran status, disability status, age, or any other status protected by law.


Offer of employment with American Express is conditioned upon the successful completion of a background verification check, subject to applicable laws and regulations.","https://www.glassdoor.co.in/Overview/W-EI_IE35.htm","","","","","","","","","",""
"indeed","https://in.indeed.com/viewjob?jk=dce5021d169f3403","https://alcon.wd5.myworkdayjobs.com/en-US/careers_alcon/job/Bangalore-India/IT-Business-Analyst---F-P-Integrated-Systems_R-2023-23693-1","IT Business Analyst - F&P Integrated Systems","Alcon","KA, IN","fulltime","2024-03-17","","","","",False,"","Essential Job Functions* Excellent interpersonal skills and ability to work in a geographically distributed teams, across time zones.
* Partner with members of IT finance and procurement teams as well from other ERP IT teams and business stakeholders to identify feasibility of solutions for process requirements.
* Develop, build, configure and validate solutions from user requirements or low-level designs.
* Ensure that implemented solutions meet requirements outlined in the design documentation, quality standards, best practices, and compliance standards (SOX).
* Perform a functional expert role to the agile team’s continuous improvement, by following its agreed methodology, actively participating review calls and keeping required status documentation.
* Engage in production support activity when needed and ensure appropriate escalation steps.
* Excellent written and oral communication skills and technical writing and documentation experience.
* Capability to work independently with minimum supervision and guidance.


Standard Minimimum Requirements* Experience: 3-5 years of applicable experience in business consultancy and SAP implementation in an international environment.
	+ Experience with supporting, enhancing, and developing processes & applications in SAP and other co-related and integrated systems.
	+ Proven experience in SAP implementations, detailed process analysis and design, system architecture, technology standards and SOX requirements
	+ Experience in supporting production systems in a matrix organization managing multiple priorities.
	+ Bachelor’s degree in Computer Science, Business/Administration/Finance (or adequate equivalent) areas.
	+ Good SAP knowledge in modules of Finance & Controlling (FICO) in ECC and/or S4 HANA.
	+ Experience with agile methodology, knowledge or hands-on experience with DevOps tools is a plus.
	+ Good knowledge of SAP design/configuration around data transfer methods/models (e.g.: Change pointers, IDOC, XML, etc) is a plus.
	+ Basic understanding and experience of implementing integrations between SAP and other external systems (e.g.: Workday) is a plus.


Language* The ability to fluently read, write, understand, and communicate in English.


Specific Job Posting Content* Perform tasks related to the day-to-day operations, driving all issues to resolution with a strong focus on customer satisfaction and efficient task execution
* Motivated self-starter, ability to handle challenges
* Agility to learn new skills as necessary


ATTENTION: Current Alcon Employee/Contingent Worker
If you are currently an active employee/contingent worker at Alcon, please click the appropriate link below to apply on the Internal Career site.
Find Jobs for Employees
Find Jobs for Contingent Worker  

Alcon is an Equal Opportunity Employer and takes pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity, marital status, disability, or any other reason.","https://in.indeed.com/cmp/Alcon","https://www.alcon.com/careers","Geneva","","10,000+","$5B to $10B (USD)","As the global leader in eye care, Alcon develops and manufactures innovative medicines and devices to serve the full life cycle of eye care.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/515a8ab964156cbbc1ed25335952f2d2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/ae9bb67516627196bd03c772c31531d8","David Endicott","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/dd43ff18bd78648df45ae4f2a48e5a4c"
"indeed","https://in.indeed.com/viewjob?jk=510e504fb8fa1513","http://in.indeed.com/job/data-analyst-and-power-bi-specialist-510e504fb8fa1513","Data Analyst and Power BI Specialist","Datacorn Services LLP","TS, IN","fulltime, temporary","2024-03-17","","","","",True,"","Experience and Skills:

Overall Experience 5 - 8 years

3 years in Power BI.

8 years in MS SQL. & MYSQL

Expereince with Azure Datalake is plus

Hands-on development experience with Microsoft Business Intelligence stack

Education/Qualification: Bachelor’s degree in Computer Science or related field, or equivalent education and experience

Job Summary:

Soft Skills

**Ability to thrive in a fast-paced, dynamic, client-facing role where delivering solid work products to exceed high expectations is a measure of success.**

**Excellent leadership and interpersonal skills.**

**Eager to contribute in a team-oriented environment.**

**Strong prioritization and multi-tasking skills with a track record of meeting deadlines.**

**Ability to be creative and analytical in a problem-solving environment.**

**Effective verbal and written communication skills.**

**Adaptable to new environments, people, technologies, and processes**

**Ability to manage ambiguity and solve undefined problems**

BI Skills

**Responsible for building, implementing, and supporting reporting solutions for our enterprise clients. The right individual will possess experience in all stages of BI project work (requirements and logical design, physical design, implementation, testing, and deployment).**

**Develop data models, ETL packages, OLAP cubes, and reports utilizing Power BI applying best practices to the development lifecycle. Documentation of source-to-target mappings, data dictionaries, and database design. Identify areas of improvement to optimize data flows.**

**Analyze data models and optimize data structures. Investigate and implement business intelligence for your entire organization. Collaborate with data management.**

**Demonstrates proficiency in the development and administration at least one of the following areas:**

◦Back-end data integration and architecture including dimensional data modeling, database design, data warehousing, ETL development, and performance tuning.

◦Front-end reporting and analytics platforms, tabular data modeling, Performance Point, Power Pivot, Power View, Power BI Report and Dashboard development.

◦Extremely strong SQL skills.

Job Types: Full-time, Contract  
Contract length: 6 months

Salary: ₹1,200,000.00 - ₹1,500,000.00 per year

Benefits:

* Work from home

Schedule:

* Night shift

Experience:

* Power BI: 3 years (Required)

Work Location: In person

Expected Start Date: 01/04/2024","https://in.indeed.com/cmp/Datacorn-Services-LLP","","","","","","","","","",""
